type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2026-07-24 13:21:28.000,26.41330667,-80.15469333,1.50,10.391,-27.791,0.000,,16,21,,
T,2026-07-24 13:21:29.000,26.41330667,-80.15469333,1.50,10.391,-27.791,0.000,,16,21,,
T,2026-07-24 13:21:30.000,26.41330667,-80.15469333,1.50,10.391,-27.791,0.000,,16,21,,
T,2026-07-24 13:21:31.000,26.41330667,-80.15469333,1.50,10.391,-27.791,0.000,,16,21,,
T,2026-07-24 13:21:32.000,26.41330667,-80.15469333,1.50,10.391,-27.791,0.000,,16,21,,
T,2026-07-24 13:21:33.000,26.41330667,-80.15469333,1.50,10.391,-27.791,0.000,,17,21,,
T,2026-07-24 13:21:34.000,26.41330667,-80.15469333,1.50,10.391,-27.791,0.000,,17,21,,
T,2026-07-24 13:21:35.000,26.41330667,-80.15469333,1.50,10.391,-27.791,0.000,,17,21,,
T,2026-07-24 13:21:36.000,26.41330667,-80.15469333,1.50,10.391,-27.791,0.000,,17,21,,
T,2026-07-24 13:21:37.000,26.41330667,-80.15469333,1.40,10.391,-27.791,0.000,,18,21,,
T,2026-07-24 13:21:38.000,26.41330667,-80.15469333,1.40,10.391,-27.791,0.000,,17,21,,
T,2026-07-24 13:21:39.000,26.41330667,-80.15469333,1.40,10.391,-27.791,0.000,,17,21,,
T,2026-07-24 13:21:40.000,26.41330667,-80.15469333,1.40,10.391,-27.791,0.000,,16,21,,
T,2026-07-24 13:21:41.000,26.41330667,-80.15469333,1.40,10.391,-27.791,0.000,,17,21,,
T,2026-07-24 13:21:42.000,26.41330667,-80.15469333,1.40,10.391,-27.791,0.000,,17,21,,
T,2026-07-24 13:21:43.000,26.41330667,-80.15469333,1.40,10.391,-27.791,0.000,,17,21,,
T,2026-07-24 13:21:44.000,26.41330667,-80.15469333,1.40,10.391,-27.791,0.000,,17,21,,
T,2026-07-24 13:21:45.000,26.41330667,-80.15469333,1.40,10.391,-27.791,0.000,,17,21,,
T,2026-07-24 13:21:46.000,26.41330667,-80.15469333,1.40,10.391,-27.791,0.000,,17,21,,
T,2026-07-24 13:21:47.000,26.41330667,-80.15469333,1.40,10.391,-27.791,0.000,,17,21,,
T,2026-07-24 13:21:48.000,26.41330667,-80.15469333,1.40,10.391,-27.791,0.000,,17,21,,
T,2026-07-24 13:21:49.000,26.41330667,-80.15469333,1.40,10.391,-27.791,0.000,,17,21,,
T,2026-07-24 13:21:50.000,26.41330667,-80.15469333,1.40,10.391,-27.791,0.000,,17,21,,
T,2026-07-24 13:21:51.000,26.41330667,-80.15469333,1.40,10.391,-27.791,0.000,,17,21,,
T,2026-07-24 13:21:52.000,26.41330667,-80.15469333,1.40,10.391,-27.791,0.000,,17,21,,
T,2026-07-24 13:21:53.000,26.41330667,-80.15469333,1.50,10.391,-27.791,0.000,,17,21,,
T,2026-07-24 13:21:54.000,26.41330667,-80.15469333,1.50,10.391,-27.791,0.000,,17,21,,
T,2026-07-24 13:21:55.000,26.41330667,-80.15469333,1.50,10.391,-27.791,0.000,,17,21,,
T,2026-07-24 13:21:56.000,26.41330667,-80.15469333,1.50,10.391,-27.791,0.000,,17,21,,
T,2026-07-24 13:21:57.000,26.41330667,-80.15469333,1.40,10.391,-27.791,0.000,,18,21,,
T,2026-07-24 13:21:58.000,26.41330667,-80.15469333,1.40,10.391,-27.791,0.000,,18,21,,
T,2026-07-24 13:21:59.000,26.41330667,-80.15469333,1.40,10.391,-27.791,0.000,,18,21,,
T,2026-07-24 13:22:00.000,26.41330667,-80.15469333,1.40,10.391,-27.791,0.000,,18,21,,
T,2026-07-24 13:22:01.000,26.41330667,-80.15469333,1.40,10.391,-27.791,0.000,,18,21,,
T,2026-07-24 13:22:02.000,26.41330667,-80.15469333,1.40,10.391,-27.791,0.000,,18,21,,
T,2026-07-24 13:22:03.000,26.41330667,-80.15469333,1.40,10.391,-27.791,0.000,,18,21,,
T,2026-07-24 13:22:04.000,26.41330667,-80.15469333,1.40,10.391,-27.791,0.000,,18,21,,
T,2026-07-24 13:22:05.000,26.41330667,-80.15469333,1.50,10.391,-27.791,0.000,,18,21,,
T,2026-07-24 13:22:06.000,26.41330667,-80.15469333,1.50,10.391,-27.791,0.000,,18,21,,
T,2026-07-24 13:22:07.000,26.41330667,-80.15469333,1.50,10.391,-27.791,0.000,,18,21,,
T,2026-07-24 13:22:08.000,26.41330667,-80.15469333,1.50,10.391,-27.791,0.000,,18,21,,
T,2026-07-24 13:22:09.000,26.41329833,-80.15470833,1.60,16.991,-27.791,0.231,273,18,21,,
T,2026-07-24 13:22:10.000,26.41329500,-80.15470833,1.60,16.891,-27.791,0.000,,18,21,,
T,2026-07-24 13:22:11.000,26.41329500,-80.15470500,1.60,16.791,-27.791,0.000,,18,21,,
T,2026-07-24 13:22:12.000,26.41329333,-80.15470167,1.50,16.591,-27.791,0.000,,18,21,,
T,2026-07-24 13:22:13.000,26.41329333,-80.15470167,1.50,16.591,-27.791,0.000,,18,21,,
T,2026-07-24 13:22:14.000,26.41329333,-80.15470167,1.50,16.591,-27.791,0.000,,18,21,,
T,2026-07-24 13:22:15.000,26.41329333,-80.15470167,1.50,16.591,-27.791,0.000,,18,21,,
T,2026-07-24 13:22:16.000,26.41329333,-80.15470167,1.50,16.591,-27.791,0.000,,18,21,,
T,2026-07-24 13:22:17.000,26.41329333,-80.15470167,1.60,16.591,-27.791,0.000,,18,21,,
T,2026-07-24 13:22:18.000,26.41329333,-80.15470167,1.70,16.591,-27.791,0.000,,18,21,,
T,2026-07-24 13:22:19.000,26.41329333,-80.15470167,1.80,16.591,-27.791,0.000,,18,21,,
T,2026-07-24 13:22:20.000,26.41329333,-80.15470167,1.70,16.591,-27.791,0.000,,18,21,,
T,2026-07-24 13:22:21.000,26.41329333,-80.15470167,1.80,16.591,-27.791,0.000,,18,21,,
T,2026-07-24 13:22:22.000,26.41329333,-80.15470167,1.80,16.591,-27.791,0.000,,18,21,,
T,2026-07-24 13:22:23.000,26.41329333,-80.15470167,1.80,16.591,-27.791,0.000,,17,21,,
T,2026-07-24 13:22:24.000,26.41330833,-80.15468667,1.90,14.891,-27.791,0.261,339,18,21,,
T,2026-07-24 13:22:25.000,26.41330667,-80.15469667,1.70,14.791,-27.791,0.324,290,18,21,,
T,2026-07-24 13:22:26.000,26.41330500,-80.15470667,1.70,14.591,-27.791,0.382,250,18,21,,
T,2026-07-24 13:22:27.000,26.41329833,-80.15472000,1.70,14.391,-27.791,0.454,246,18,21,,
T,2026-07-24 13:22:28.000,26.41329500,-80.15473167,1.70,14.091,-27.791,0.606,231,18,21,,
T,2026-07-24 13:22:29.000,26.41328667,-80.15474333,1.60,13.591,-27.791,0.718,217,18,21,,
T,2026-07-24 13:22:30.000,26.41327833,-80.15475333,1.60,13.291,-27.791,0.800,195,18,21,,
T,2026-07-24 13:22:31.000,26.41326833,-80.15475833,1.60,12.991,-27.791,0.873,192,18,21,,
T,2026-07-24 13:22:32.000,26.41326167,-80.15476000,1.60,12.491,-27.791,0.949,176,18,21,,
T,2026-07-24 13:22:33.000,26.41325333,-80.15475667,1.60,12.191,-27.791,0.979,185,18,21,,
T,2026-07-24 13:22:34.000,26.41324667,-80.15475167,1.60,11.991,-27.791,1.006,167,18,21,,
T,2026-07-24 13:22:35.000,26.41324167,-80.15475333,1.50,11.991,-27.791,1.012,180,18,21,,
T,2026-07-24 13:22:36.000,26.41323667,-80.15475167,1.50,11.991,-27.791,1.001,183,18,21,,
T,2026-07-24 13:22:37.000,26.41322667,-80.15474833,1.50,11.791,-27.791,1.016,181,18,21,,
T,2026-07-24 13:22:38.000,26.41322000,-80.15474833,1.50,11.491,-27.791,0.957,193,18,21,,
T,2026-07-24 13:22:39.000,26.41321000,-80.15475000,1.50,11.491,-27.791,0.964,211,18,21,,
T,2026-07-24 13:22:40.000,26.41320333,-80.15475333,1.50,11.290,-27.790,0.967,226,18,21,,
T,2026-07-24 13:22:41.000,26.41319833,-80.15475833,1.50,11.190,-27.790,0.950,237,18,21,,
T,2026-07-24 13:22:42.000,26.41319667,-80.15476167,1.50,10.990,-27.790,0.893,246,18,21,,
T,2026-07-24 13:22:43.000,26.41319500,-80.15476167,1.40,10.590,-27.790,0.828,237,18,21,,
T,2026-07-24 13:22:44.000,26.41319500,-80.15476333,1.40,10.590,-27.790,0.755,249,18,21,,
T,2026-07-24 13:22:45.000,26.41319500,-80.15476000,1.30,10.590,-27.790,0.671,212,18,21,,
T,2026-07-24 13:22:46.000,26.41319500,-80.15476000,1.30,10.490,-27.790,0.667,239,18,21,,
T,2026-07-24 13:22:47.000,26.41319167,-80.15476833,1.40,10.590,-27.790,0.652,257,18,21,,
T,2026-07-24 13:22:48.000,26.41318833,-80.15478500,1.40,10.690,-27.790,0.696,258,18,21,,
T,2026-07-24 13:22:49.000,26.41318667,-80.15480500,1.50,10.590,-27.790,0.733,276,18,21,,
T,2026-07-24 13:22:50.000,26.41318667,-80.15482667,1.50,10.490,-27.790,0.815,269,18,21,,
T,2026-07-24 13:22:51.000,26.41318500,-80.15484667,1.60,10.390,-27.790,0.940,269,18,21,,
T,2026-07-24 13:22:52.000,26.41318500,-80.15486667,1.60,10.190,-27.790,1.123,268,18,21,,
T,2026-07-24 13:22:53.000,26.41318667,-80.15489167,1.60,10.290,-27.790,1.338,268,18,21,,
T,2026-07-24 13:22:54.000,26.41318500,-80.15491833,1.60,9.990,-27.790,1.580,267,18,21,,
T,2026-07-24 13:22:55.000,26.41318333,-80.15494167,1.60,9.890,-27.790,1.826,269,18,21,,
T,2026-07-24 13:22:56.000,26.41318500,-80.15496333,1.60,9.690,-27.790,1.996,270,18,21,,
T,2026-07-24 13:22:57.000,26.41318833,-80.15498667,1.60,9.790,-27.790,2.127,270,19,21,,
T,2026-07-24 13:22:58.000,26.41318667,-80.15501167,1.60,10.089,-27.789,2.204,271,19,21,,
T,2026-07-24 13:22:59.000,26.41318500,-80.15503333,1.60,10.589,-27.789,2.230,269,18,21,,
T,2026-07-24 13:23:00.000,26.41318333,-80.15505167,1.60,11.289,-27.789,2.216,268,18,21,,
T,2026-07-24 13:23:01.000,26.41318000,-80.15506833,1.50,11.489,-27.789,2.172,271,18,21,,
T,2026-07-24 13:23:02.000,26.41318000,-80.15508333,1.50,11.489,-27.789,2.066,270,18,21,,
T,2026-07-24 13:23:03.000,26.41317833,-80.15509500,1.50,11.589,-27.789,2.010,272,18,21,,
T,2026-07-24 13:23:04.000,26.41318000,-80.15511333,1.60,11.489,-27.789,1.927,273,18,21,,
T,2026-07-24 13:23:05.000,26.41318000,-80.15512667,1.60,11.389,-27.789,1.780,283,18,21,,
T,2026-07-24 13:23:06.000,26.41318000,-80.15513833,1.60,11.089,-27.789,1.653,282,18,21,,
T,2026-07-24 13:23:07.000,26.41318167,-80.15514667,1.60,10.989,-27.789,1.531,299,18,21,,
T,2026-07-24 13:23:08.000,26.41318333,-80.15514833,1.60,10.589,-27.789,1.376,294,18,21,,
T,2026-07-24 13:23:09.000,26.41318333,-80.15514333,1.60,10.389,-27.789,1.183,21,18,21,,
T,2026-07-24 13:23:10.000,26.41318000,-80.15514000,1.50,10.489,-27.789,1.025,91,18,21,,
T,2026-07-24 13:23:11.000,26.41317833,-80.15513500,1.40,10.389,-27.789,0.885,85,18,21,,
T,2026-07-24 13:23:12.000,26.41318000,-80.15513333,1.40,10.189,-27.789,0.767,289,18,21,,
T,2026-07-24 13:23:13.000,26.41318167,-80.15513000,1.40,10.189,-27.789,0.598,73,18,21,,
T,2026-07-24 13:23:14.000,26.41318500,-80.15512500,1.40,10.289,-27.789,0.497,290,18,21,,
T,2026-07-24 13:23:15.000,26.41318833,-80.15513500,1.40,10.189,-27.789,0.480,298,18,21,,
T,2026-07-24 13:23:16.000,26.41319167,-80.15514500,1.50,9.889,-27.789,0.467,276,18,21,,
T,2026-07-24 13:23:17.000,26.41320000,-80.15515833,1.60,9.589,-27.789,0.500,299,18,21,,
T,2026-07-24 13:23:18.000,26.41321333,-80.15517333,1.70,9.089,-27.789,0.616,319,18,21,,
T,2026-07-24 13:23:19.000,26.41322667,-80.15519167,1.70,8.989,-27.789,0.798,328,18,21,,
T,2026-07-24 13:23:20.000,26.41324167,-80.15520667,1.70,8.889,-27.789,0.998,333,18,21,,
T,2026-07-24 13:23:21.000,26.41326333,-80.15521500,1.70,9.089,-27.789,1.205,336,18,21,,
T,2026-07-24 13:23:22.000,26.41328667,-80.15522000,1.70,9.589,-27.789,1.431,357,18,21,,
T,2026-07-24 13:23:23.000,26.41330667,-80.15522333,1.70,9.989,-27.789,1.646,2,18,21,,
T,2026-07-24 13:23:24.000,26.41333000,-80.15522333,1.70,10.189,-27.789,1.824,359,18,21,,
T,2026-07-24 13:23:25.000,26.41335167,-80.15522500,1.70,10.389,-27.789,1.986,358,18,21,,
T,2026-07-24 13:23:26.000,26.41337333,-80.15522667,1.70,10.589,-27.789,2.128,354,18,21,,
T,2026-07-24 13:23:27.000,26.41338833,-80.15523167,1.70,10.489,-27.789,2.211,355,18,21,,
T,2026-07-24 13:23:28.000,26.41341167,-80.15523667,1.70,10.789,-27.789,2.270,352,18,21,,
T,2026-07-24 13:23:29.000,26.41343500,-80.15523500,1.80,10.689,-27.789,2.242,1,18,21,,
T,2026-07-24 13:23:30.000,26.41345000,-80.15523000,1.80,10.389,-27.789,2.177,9,18,21,,
T,2026-07-24 13:23:31.000,26.41346833,-80.15523333,1.90,10.089,-27.789,2.147,360,18,21,,
T,2026-07-24 13:23:32.000,26.41349167,-80.15524000,1.90,9.889,-27.789,2.140,349,18,21,,
T,2026-07-24 13:23:33.000,26.41351500,-80.15524667,1.80,9.889,-27.789,2.114,358,18,21,,
T,2026-07-24 13:23:34.000,26.41353667,-80.15525167,1.80,9.389,-27.789,2.077,352,18,21,,
T,2026-07-24 13:23:35.000,26.41356000,-80.15525833,1.80,8.889,-27.789,2.080,350,18,21,,
T,2026-07-24 13:23:36.000,26.41358000,-80.15526167,1.80,8.889,-27.789,2.065,355,17,21,,
T,2026-07-24 13:23:37.000,26.41360167,-80.15526500,1.80,9.289,-27.789,2.104,347,17,21,,
T,2026-07-24 13:23:38.000,26.41362500,-80.15526667,1.80,9.089,-27.789,2.144,346,17,21,,
T,2026-07-24 13:23:39.000,26.41364667,-80.15527333,1.80,9.089,-27.789,2.257,343,17,21,,
T,2026-07-24 13:23:40.000,26.41367000,-80.15528000,1.90,9.189,-27.789,2.344,345,17,21,,
T,2026-07-24 13:23:41.000,26.41370000,-80.15528833,1.80,8.889,-27.789,2.451,341,18,21,,
T,2026-07-24 13:23:42.000,26.41373000,-80.15529833,1.70,8.089,-27.789,2.558,338,18,21,,
T,2026-07-24 13:23:43.000,26.41375833,-80.15531333,1.80,7.988,-27.788,2.646,340,18,21,,
T,2026-07-24 13:23:44.000,26.41378167,-80.15532333,2.00,7.988,-27.788,2.722,343,18,21,,
T,2026-07-24 13:23:45.000,26.41381500,-80.15534167,1.70,7.488,-27.788,2.746,342,18,21,,
T,2026-07-24 13:23:46.000,26.41384333,-80.15535833,1.70,6.688,-27.788,2.799,334,18,21,,
T,2026-07-24 13:23:47.000,26.41386667,-80.15537667,1.70,6.788,-27.788,2.843,326,18,21,,
T,2026-07-24 13:23:48.000,26.41389167,-80.15539833,1.80,6.788,-27.788,2.853,327,18,21,,
T,2026-07-24 13:23:49.000,26.41391500,-80.15541500,2.00,6.488,-27.788,2.874,324,18,21,,
T,2026-07-24 13:23:50.000,26.41394167,-80.15543833,1.80,6.088,-27.788,2.985,323,18,21,,
T,2026-07-24 13:23:51.000,26.41396000,-80.15546667,1.80,6.088,-27.788,3.014,319,18,21,,
T,2026-07-24 13:23:52.000,26.41398167,-80.15548833,2.00,5.688,-27.788,2.982,323,18,21,,
T,2026-07-24 13:23:53.000,26.41400000,-80.15551000,2.20,5.488,-27.788,2.947,328,18,21,,
T,2026-07-24 13:23:54.000,26.41401500,-80.15552833,1.90,6.088,-27.788,2.933,321,18,21,,
T,2026-07-24 13:23:55.000,26.41403500,-80.15554833,1.80,5.788,-27.788,2.920,319,18,21,,
T,2026-07-24 13:23:56.000,26.41405500,-80.15557333,1.80,5.388,-27.788,2.966,312,18,21,,
T,2026-07-24 13:23:57.000,26.41407667,-80.15559667,1.80,5.488,-27.788,3.022,316,18,21,,
T,2026-07-24 13:23:58.000,26.41409667,-80.15562167,2.00,5.487,-27.787,3.044,309,18,21,,
T,2026-07-24 13:23:59.000,26.41411167,-80.15564667,2.20,5.187,-27.787,3.057,304,18,21,,
T,2026-07-24 13:24:00.000,26.41412833,-80.15567167,2.20,4.887,-27.787,3.023,309,18,21,,
T,2026-07-24 13:24:01.000,26.41414333,-80.15569500,2.30,4.787,-27.787,3.013,310,18,21,,
T,2026-07-24 13:24:02.000,26.41416167,-80.15571833,2.30,4.687,-27.787,3.036,311,18,21,,
T,2026-07-24 13:24:03.000,26.41418167,-80.15574167,2.30,4.787,-27.787,3.118,309,18,21,,
T,2026-07-24 13:24:04.000,26.41420000,-80.15576333,2.30,3.887,-27.787,3.160,314,18,21,,
T,2026-07-24 13:24:05.000,26.41422000,-80.15578167,2.30,3.187,-27.787,3.203,320,18,21,,
T,2026-07-24 13:24:06.000,26.41424333,-80.15580000,2.30,2.687,-27.787,3.189,319,18,21,,
T,2026-07-24 13:24:07.000,26.41426833,-80.15582000,2.30,2.487,-27.787,3.155,325,18,21,,
T,2026-07-24 13:24:08.000,26.41429167,-80.15583833,2.30,2.387,-27.787,3.167,328,18,21,,
T,2026-07-24 13:24:09.000,26.41431833,-80.15585667,2.30,2.687,-27.787,3.191,330,18,22,,
T,2026-07-24 13:24:10.000,26.41434167,-80.15587333,2.30,2.287,-27.787,3.199,331,18,22,,
T,2026-07-24 13:24:11.000,26.41436833,-80.15589500,2.30,2.486,-27.786,3.236,326,18,22,,
T,2026-07-24 13:24:12.000,26.41439333,-80.15591667,2.30,2.286,-27.786,3.243,334,18,22,,
T,2026-07-24 13:24:13.000,26.41441833,-80.15593167,2.30,2.186,-27.786,3.200,340,18,22,,
T,2026-07-24 13:24:14.000,26.41444333,-80.15594333,2.30,2.386,-27.786,3.176,339,18,22,,
T,2026-07-24 13:24:15.000,26.41447667,-80.15596167,1.90,4.086,-27.786,3.197,339,18,22,,
T,2026-07-24 13:24:16.000,26.41450333,-80.15597333,1.80,5.386,-27.786,3.212,342,18,22,,
T,2026-07-24 13:24:17.000,26.41453000,-80.15598167,2.00,5.286,-27.786,3.191,341,18,22,,
T,2026-07-24 13:24:18.000,26.41455667,-80.15599167,2.10,4.986,-27.786,3.191,341,18,22,,
T,2026-07-24 13:24:19.000,26.41458333,-80.15600500,2.20,4.686,-27.786,3.200,333,18,21,,
T,2026-07-24 13:24:20.000,26.41461167,-80.15601333,2.20,4.386,-27.786,3.220,348,18,21,,
