type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2026-07-18 17:00:04.000,26.41633000,-80.16952000,2.10,5.431,-27.731,3.222,265,14,17,,
T,2026-07-18 17:00:05.000,26.41632667,-80.16954833,2.20,4.931,-27.731,3.194,257,14,17,,
T,2026-07-18 17:00:06.000,26.41632333,-80.16957667,2.30,4.531,-27.731,3.176,269,14,17,,
T,2026-07-18 17:00:07.000,26.41632500,-80.16960500,2.40,4.031,-27.731,3.160,268,14,17,,
T,2026-07-18 17:00:08.000,26.41632000,-80.16963500,2.50,4.131,-27.731,3.153,271,14,17,,
T,2026-07-18 17:00:09.000,26.41631833,-80.16966500,2.50,4.031,-27.731,3.150,270,14,17,,
T,2026-07-18 17:00:10.000,26.41631667,-80.16969667,2.60,3.831,-27.731,3.138,270,14,17,,
T,2026-07-18 17:00:11.000,26.41631500,-80.16972833,2.60,3.731,-27.731,3.148,267,14,17,,
T,2026-07-18 17:00:12.000,26.41631167,-80.16976167,2.60,3.530,-27.730,3.161,260,14,17,,
T,2026-07-18 17:00:13.000,26.41630667,-80.16979333,2.50,3.430,-27.730,3.192,260,14,17,,
T,2026-07-18 17:00:14.000,26.41630167,-80.16982500,2.50,3.230,-27.730,3.196,260,14,17,,
T,2026-07-18 17:00:15.000,26.41629500,-80.16985833,2.40,3.230,-27.730,3.208,255,14,17,,
T,2026-07-18 17:00:16.000,26.41628667,-80.16988833,2.40,3.130,-27.730,3.237,254,14,17,,
T,2026-07-18 17:00:17.000,26.41628000,-80.16992000,2.40,3.330,-27.730,3.228,258,14,17,,
T,2026-07-18 17:00:18.000,26.41627333,-80.16995167,2.40,3.430,-27.730,3.212,259,14,17,,
T,2026-07-18 17:00:19.000,26.41627000,-80.16998167,2.40,3.929,-27.729,3.195,264,14,17,,
T,2026-07-18 17:00:20.000,26.41627000,-80.17001000,2.50,4.029,-27.729,3.127,269,14,17,,
T,2026-07-18 17:00:21.000,26.41627167,-80.17003333,2.20,5.729,-27.729,3.041,277,14,17,,
T,2026-07-18 17:00:22.000,26.41627833,-80.17005000,2.10,7.029,-27.729,2.926,273,14,17,,
T,2026-07-18 17:00:23.000,26.41629000,-80.17006667,2.00,7.729,-27.729,2.791,298,14,17,,
T,2026-07-18 17:00:24.000,26.41630500,-80.17008833,1.90,8.229,-27.729,2.682,301,14,17,,
T,2026-07-18 17:00:25.000,26.41631667,-80.17010167,1.90,8.529,-27.729,2.570,316,14,17,,
T,2026-07-18 17:00:26.000,26.41633500,-80.17011500,1.80,8.629,-27.729,2.508,329,14,17,,
T,2026-07-18 17:00:27.000,26.41635667,-80.17012833,1.70,9.029,-27.729,2.432,333,14,17,,
T,2026-07-18 17:00:28.000,26.41637833,-80.17013833,1.70,9.429,-27.729,2.372,339,14,17,,
T,2026-07-18 17:00:29.000,26.41640000,-80.17015000,1.70,8.729,-27.729,2.318,343,14,17,,
T,2026-07-18 17:00:30.000,26.41642333,-80.17015500,1.70,8.629,-27.729,2.287,347,14,17,,
T,2026-07-18 17:00:31.000,26.41644000,-80.17015500,1.70,8.629,-27.729,2.287,356,14,17,,
T,2026-07-18 17:00:32.000,26.41645833,-80.17015500,1.70,8.929,-27.729,2.346,360,14,17,,
T,2026-07-18 17:00:33.000,26.41647833,-80.17015167,1.70,9.229,-27.729,2.378,9,14,17,,
T,2026-07-18 17:00:34.000,26.41650000,-80.17015000,1.70,9.629,-27.729,2.375,5,14,17,,
T,2026-07-18 17:00:35.000,26.41652000,-80.17015000,1.70,9.829,-27.729,2.361,7,14,17,,
T,2026-07-18 17:00:36.000,26.41653667,-80.17015000,1.70,10.029,-27.729,2.252,5,14,17,,
T,2026-07-18 17:00:37.000,26.41655500,-80.17014833,1.70,10.129,-27.729,2.182,5,14,17,,
T,2026-07-18 17:00:38.000,26.41656833,-80.17014833,1.70,10.229,-27.729,2.042,358,14,17,,
T,2026-07-18 17:00:39.000,26.41657333,-80.17014833,1.70,9.729,-27.729,1.803,319,14,17,,
T,2026-07-18 17:00:40.000,26.41657167,-80.17014667,1.50,9.529,-27.729,1.572,288,14,17,,
T,2026-07-18 17:00:41.000,26.41657000,-80.17014667,1.50,9.129,-27.729,1.333,115,14,17,,
T,2026-07-18 17:00:42.000,26.41656833,-80.17014667,1.40,8.929,-27.729,1.076,28,14,17,,
T,2026-07-18 17:00:43.000,26.41656667,-80.17014500,1.40,8.729,-27.729,0.849,13,14,17,,
T,2026-07-18 17:00:44.000,26.41656667,-80.17014333,1.40,8.629,-27.729,0.637,251,14,17,,
T,2026-07-18 17:00:45.000,26.41656500,-80.17014333,1.40,8.429,-27.729,0.452,222,14,17,,
T,2026-07-18 17:00:46.000,26.41656500,-80.17014333,1.40,8.329,-27.729,0.000,,14,17,,
T,2026-07-18 17:00:47.000,26.41656667,-80.17014500,1.40,8.529,-27.729,0.000,,14,17,,
T,2026-07-18 17:00:48.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:00:49.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:00:50.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:00:51.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:00:52.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:00:53.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:00:54.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:00:55.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:00:56.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:00:57.000,26.41656667,-80.17014833,1.30,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:00:58.000,26.41656667,-80.17014833,1.30,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:00:59.000,26.41656667,-80.17014833,1.30,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:00.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:01.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:02.000,26.41656667,-80.17014833,1.30,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:03.000,26.41656667,-80.17014833,1.30,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:04.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:05.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:06.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:07.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:08.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:09.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:10.000,26.41656667,-80.17014833,1.30,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:11.000,26.41656667,-80.17014833,1.30,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:12.000,26.41656667,-80.17014833,1.30,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:13.000,26.41656667,-80.17014833,1.30,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:14.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:15.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:16.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:17.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:18.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:19.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:20.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:21.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:22.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:23.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:24.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:25.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:26.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:27.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:28.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:29.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:30.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:31.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:32.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:33.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:34.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:35.000,26.41656667,-80.17014833,1.30,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:36.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:37.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:38.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:39.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:40.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:41.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:42.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:43.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:44.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:45.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:46.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:47.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:48.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:49.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:50.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:51.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:52.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:53.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:54.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:55.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:56.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:57.000,26.41656667,-80.17014833,1.50,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:58.000,26.41656667,-80.17014833,1.50,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:01:59.000,26.41656667,-80.17014833,1.50,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:00.000,26.41656667,-80.17014833,1.50,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:01.000,26.41656667,-80.17014833,1.50,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:02.000,26.41656667,-80.17014833,1.50,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:03.000,26.41656667,-80.17014833,1.50,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:04.000,26.41656667,-80.17014833,1.50,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:05.000,26.41656667,-80.17014833,1.50,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:06.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:07.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:08.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:09.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:10.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:11.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:12.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:13.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:14.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:15.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:16.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:17.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:18.000,26.41656667,-80.17014833,1.50,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:19.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:20.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:21.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:22.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:23.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:24.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:25.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:26.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:27.000,26.41656667,-80.17014833,1.50,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:28.000,26.41656667,-80.17014833,1.50,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:29.000,26.41656667,-80.17014833,1.50,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:30.000,26.41656667,-80.17014833,1.50,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:31.000,26.41656667,-80.17014833,1.50,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:32.000,26.41656667,-80.17014833,1.50,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:33.000,26.41656667,-80.17014833,1.50,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:34.000,26.41656667,-80.17014833,1.50,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:35.000,26.41656667,-80.17014833,1.50,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:36.000,26.41656667,-80.17014833,1.50,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:37.000,26.41656667,-80.17014833,1.50,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:38.000,26.41656667,-80.17014833,1.50,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:39.000,26.41656667,-80.17014833,1.50,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:40.000,26.41656667,-80.17014833,1.50,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:41.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:42.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:43.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:44.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:45.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:46.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:47.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:48.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:49.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:50.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:51.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:52.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:53.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:54.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:55.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:56.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:57.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:58.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:02:59.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:00.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:01.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:02.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:03.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:04.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:05.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:06.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:07.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:08.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:09.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:10.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:11.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:12.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:13.000,26.41656667,-80.17014833,1.30,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:14.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:15.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:16.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:17.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:18.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:19.000,26.41656667,-80.17014833,1.50,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:20.000,26.41656667,-80.17014833,1.60,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:21.000,26.41656667,-80.17014833,1.60,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:22.000,26.41656667,-80.17014833,1.60,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:23.000,26.41656667,-80.17014833,1.60,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:24.000,26.41656667,-80.17014833,1.60,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:25.000,26.41656667,-80.17014833,1.50,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:26.000,26.41656667,-80.17014833,1.50,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:27.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:28.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:29.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:30.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:31.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:32.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:33.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:34.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:35.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:36.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:37.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:38.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:39.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:40.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:41.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:42.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:43.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:44.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:45.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:46.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:47.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:48.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:49.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:50.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:51.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:52.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:53.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:54.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:55.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:56.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:57.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:58.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:03:59.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:04:00.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:04:01.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:04:02.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:04:03.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:04:04.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:04:05.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:04:06.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:04:07.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:04:08.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:04:09.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:04:10.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:04:11.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:04:12.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:04:13.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:04:14.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:04:15.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:04:16.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:04:17.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:04:18.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:04:19.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
T,2026-07-18 17:04:20.000,26.41656667,-80.17014833,1.40,8.929,-27.729,0.000,,14,17,,
