type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2026-07-24 15:23:09.000,26.42367000,-80.15282667,1.80,7.304,-27.804,0.450,271,16,19,,
T,2026-07-24 15:23:10.000,26.42367333,-80.15283333,1.80,7.104,-27.804,0.469,286,16,19,,
T,2026-07-24 15:23:11.000,26.42367333,-80.15283833,1.70,7.104,-27.804,0.458,49,16,19,,
T,2026-07-24 15:23:12.000,26.42367333,-80.15283667,1.70,6.904,-27.804,0.401,322,14,19,,
T,2026-07-24 15:23:13.000,26.42367333,-80.15283667,1.60,6.904,-27.804,0.000,,15,19,,
T,2026-07-24 15:23:14.000,26.42367333,-80.15283333,1.60,6.804,-27.804,0.000,,15,19,,
T,2026-07-24 15:23:15.000,26.42367333,-80.15283167,1.60,6.804,-27.804,0.000,,14,19,,
T,2026-07-24 15:23:16.000,26.42367333,-80.15283167,1.60,6.804,-27.804,0.000,,15,19,,
T,2026-07-24 15:23:17.000,26.42367333,-80.15283167,1.60,6.804,-27.804,0.000,,15,19,,
T,2026-07-24 15:23:18.000,26.42367333,-80.15283167,1.60,6.804,-27.804,0.000,,14,19,,
T,2026-07-24 15:23:19.000,26.42367333,-80.15283167,1.70,6.804,-27.804,0.000,,14,19,,
T,2026-07-24 15:23:20.000,26.42367333,-80.15283167,1.60,6.804,-27.804,0.000,,14,19,,
T,2026-07-24 15:23:21.000,26.42367333,-80.15283167,1.60,6.804,-27.804,0.000,,14,19,,
T,2026-07-24 15:23:22.000,26.42367333,-80.15283167,1.60,6.804,-27.804,0.000,,13,19,,
T,2026-07-24 15:23:23.000,26.42367333,-80.15283167,1.60,6.804,-27.804,0.000,,12,19,,
T,2026-07-24 15:23:24.000,26.42367333,-80.15283167,1.60,6.804,-27.804,0.000,,12,19,,
T,2026-07-24 15:23:25.000,26.42367333,-80.15283167,1.60,6.804,-27.804,0.000,,13,19,,
T,2026-07-24 15:23:26.000,26.42367333,-80.15283167,1.60,6.804,-27.804,0.000,,13,19,,
T,2026-07-24 15:23:27.000,26.42367333,-80.15283167,1.60,6.804,-27.804,0.000,,13,19,,
T,2026-07-24 15:23:28.000,26.42367333,-80.15283167,1.60,6.804,-27.804,0.000,,14,19,,
T,2026-07-24 15:23:29.000,26.42367333,-80.15283167,1.60,6.804,-27.804,0.000,,14,19,,
T,2026-07-24 15:23:30.000,26.42367333,-80.15283167,1.60,6.804,-27.804,0.000,,14,19,,
T,2026-07-24 15:23:31.000,26.42367333,-80.15283167,1.50,6.804,-27.804,0.000,,15,19,,
T,2026-07-24 15:23:32.000,26.42367333,-80.15283167,1.50,6.804,-27.804,0.000,,16,19,,
T,2026-07-24 15:23:33.000,26.42367333,-80.15283167,1.50,6.804,-27.804,0.000,,17,19,,
T,2026-07-24 15:23:34.000,26.42367333,-80.15283167,1.60,6.804,-27.804,0.000,,17,19,,
T,2026-07-24 15:23:35.000,26.42367333,-80.15283167,1.70,6.804,-27.804,0.000,,17,19,,
T,2026-07-24 15:23:36.000,26.42367333,-80.15283167,1.70,6.804,-27.804,0.000,,17,19,,
T,2026-07-24 15:23:37.000,26.42367333,-80.15283167,1.70,6.804,-27.804,0.000,,17,19,,
T,2026-07-24 15:23:38.000,26.42367333,-80.15283167,1.80,6.804,-27.804,0.000,,17,19,,
T,2026-07-24 15:23:39.000,26.42367333,-80.15283167,1.80,6.804,-27.804,0.000,,16,19,,
T,2026-07-24 15:23:40.000,26.42364500,-80.15280833,1.70,7.304,-27.804,0.284,193,16,19,,
T,2026-07-24 15:23:41.000,26.42363333,-80.15280833,1.70,7.404,-27.804,0.403,173,17,19,,
T,2026-07-24 15:23:42.000,26.42362500,-80.15281167,1.70,7.604,-27.804,0.510,230,17,19,,
T,2026-07-24 15:23:43.000,26.42361833,-80.15281833,1.80,7.704,-27.804,0.590,255,18,19,,
T,2026-07-24 15:23:44.000,26.42361167,-80.15281833,1.90,7.704,-27.804,0.666,215,18,19,,
T,2026-07-24 15:23:45.000,26.42360167,-80.15281833,2.00,8.204,-27.804,0.738,192,18,19,,
T,2026-07-24 15:23:46.000,26.42359167,-80.15282000,2.10,8.904,-27.804,0.922,181,18,19,,
T,2026-07-24 15:23:47.000,26.42356667,-80.15282000,2.10,9.004,-27.804,1.055,162,18,19,,
T,2026-07-24 15:23:48.000,26.42354500,-80.15281333,2.00,9.204,-27.804,1.252,167,18,19,,
T,2026-07-24 15:23:49.000,26.42353333,-80.15280833,1.90,9.404,-27.804,1.348,148,17,19,,
T,2026-07-24 15:23:50.000,26.42352833,-80.15280000,1.90,9.604,-27.804,1.320,115,18,19,,
T,2026-07-24 15:23:51.000,26.42352333,-80.15278667,1.90,9.604,-27.804,1.363,101,18,19,,
T,2026-07-24 15:23:52.000,26.42352000,-80.15276833,1.90,9.404,-27.804,1.399,111,18,19,,
T,2026-07-24 15:23:53.000,26.42351833,-80.15276500,1.90,9.104,-27.804,1.387,96,18,19,,
T,2026-07-24 15:23:54.000,26.42351667,-80.15276000,1.90,9.004,-27.804,1.330,120,18,19,,
T,2026-07-24 15:23:55.000,26.42351167,-80.15276500,1.90,8.904,-27.804,1.319,237,18,19,,
T,2026-07-24 15:23:56.000,26.42350500,-80.15277667,1.80,8.904,-27.804,1.242,233,18,19,,
T,2026-07-24 15:23:57.000,26.42349167,-80.15278833,1.80,9.104,-27.804,1.217,232,18,19,,
T,2026-07-24 15:23:58.000,26.42347667,-80.15279833,1.90,9.104,-27.804,1.167,212,18,19,,
T,2026-07-24 15:23:59.000,26.42345667,-80.15281167,1.90,8.604,-27.804,1.211,223,18,19,,
T,2026-07-24 15:24:00.000,26.42344000,-80.15282333,1.90,8.604,-27.804,1.271,230,18,19,,
T,2026-07-24 15:24:01.000,26.42343167,-80.15283500,1.90,8.204,-27.804,1.280,237,18,19,,
T,2026-07-24 15:24:02.000,26.42341833,-80.15284833,1.90,7.504,-27.804,1.345,232,18,19,,
T,2026-07-24 15:24:03.000,26.42340000,-80.15286500,1.90,7.404,-27.804,1.513,226,18,19,,
T,2026-07-24 15:24:04.000,26.42338667,-80.15288333,1.90,7.004,-27.804,1.701,241,18,19,,
T,2026-07-24 15:24:05.000,26.42337667,-80.15289833,1.90,6.504,-27.804,1.837,244,18,19,,
T,2026-07-24 15:24:06.000,26.42336667,-80.15291667,1.90,6.004,-27.804,1.938,250,17,19,,
T,2026-07-24 15:24:07.000,26.42335667,-80.15293667,1.90,6.104,-27.804,2.007,250,18,19,,
T,2026-07-24 15:24:08.000,26.42334167,-80.15295333,1.90,6.304,-27.804,2.011,229,18,19,,
T,2026-07-24 15:24:09.000,26.42332833,-80.15297333,1.90,6.503,-27.803,2.010,237,18,19,,
T,2026-07-24 15:24:10.000,26.42332000,-80.15300000,1.90,6.203,-27.803,2.127,239,18,19,,
T,2026-07-24 15:24:11.000,26.42331167,-80.15302500,1.80,6.103,-27.803,2.253,237,17,19,,
T,2026-07-24 15:24:12.000,26.42330167,-80.15304667,1.90,6.003,-27.803,2.318,237,18,19,,
T,2026-07-24 15:24:13.000,26.42329167,-80.15307500,1.90,5.703,-27.803,2.371,245,17,19,,
T,2026-07-24 15:24:14.000,26.42328167,-80.15310000,1.90,5.503,-27.803,2.421,247,17,19,,
T,2026-07-24 15:24:15.000,26.42327167,-80.15313000,1.90,5.703,-27.803,2.476,255,16,19,,
T,2026-07-24 15:24:16.000,26.42326000,-80.15315333,2.00,5.403,-27.803,2.496,243,16,19,,
T,2026-07-24 15:24:17.000,26.42324667,-80.15316833,2.00,5.403,-27.803,2.531,232,16,19,,
T,2026-07-24 15:24:18.000,26.42322833,-80.15318333,2.00,5.403,-27.803,2.603,232,16,19,,
T,2026-07-24 15:24:19.000,26.42320833,-80.15319833,2.00,4.902,-27.802,2.678,220,16,19,,
T,2026-07-24 15:24:20.000,26.42319167,-80.15320500,2.00,4.302,-27.802,2.697,200,16,19,,
T,2026-07-24 15:24:21.000,26.42316833,-80.15321500,2.10,3.302,-27.802,2.606,175,16,19,,
T,2026-07-24 15:24:22.000,26.42315000,-80.15321167,2.10,3.102,-27.802,2.522,175,16,19,,
T,2026-07-24 15:24:23.000,26.42313500,-80.15320833,2.10,2.802,-27.802,2.364,138,15,19,,
T,2026-07-24 15:24:24.000,26.42312500,-80.15320167,2.10,2.602,-27.802,2.248,116,15,19,,
T,2026-07-24 15:24:25.000,26.42311667,-80.15319667,2.20,2.702,-27.802,2.126,154,15,19,,
T,2026-07-24 15:24:26.000,26.42310500,-80.15319667,2.20,2.702,-27.802,2.018,152,16,19,,
T,2026-07-24 15:24:27.000,26.42309167,-80.15319833,2.20,3.602,-27.802,1.909,171,16,19,,
T,2026-07-24 15:24:28.000,26.42307167,-80.15320000,2.20,3.602,-27.802,1.829,186,16,19,,
T,2026-07-24 15:24:29.000,26.42305500,-80.15320167,2.20,4.002,-27.802,1.746,189,16,19,,
T,2026-07-24 15:24:30.000,26.42303833,-80.15320833,2.10,4.102,-27.802,1.627,179,16,19,,
T,2026-07-24 15:24:31.000,26.42301667,-80.15320667,2.20,4.202,-27.802,1.573,163,16,19,,
T,2026-07-24 15:24:32.000,26.42299833,-80.15321000,2.20,4.402,-27.802,1.515,175,16,19,,
T,2026-07-24 15:24:33.000,26.42297667,-80.15322167,2.10,4.302,-27.802,1.532,166,16,19,,
T,2026-07-24 15:24:34.000,26.42295667,-80.15322667,2.00,4.602,-27.802,1.611,168,16,19,,
T,2026-07-24 15:24:35.000,26.42293333,-80.15322833,2.00,4.702,-27.802,1.668,177,16,19,,
T,2026-07-24 15:24:36.000,26.42290833,-80.15322500,2.00,5.302,-27.802,1.727,170,16,19,,
T,2026-07-24 15:24:37.000,26.42288500,-80.15321833,2.00,5.602,-27.802,1.815,167,15,19,,
T,2026-07-24 15:24:38.000,26.42286167,-80.15321333,2.00,6.402,-27.802,1.861,168,15,19,,
T,2026-07-24 15:24:39.000,26.42285000,-80.15320500,2.00,7.002,-27.802,1.837,206,15,19,,
T,2026-07-24 15:24:40.000,26.42283667,-80.15320833,2.00,6.602,-27.802,1.832,176,15,19,,
T,2026-07-24 15:24:41.000,26.42282000,-80.15320833,1.90,6.302,-27.802,1.823,210,16,19,,
T,2026-07-24 15:24:42.000,26.42280667,-80.15321333,1.90,6.602,-27.802,1.865,208,16,19,,
T,2026-07-24 15:24:43.000,26.42279333,-80.15321500,1.80,7.802,-27.802,1.840,195,16,19,,
T,2026-07-24 15:24:44.000,26.42278000,-80.15321500,1.80,7.802,-27.802,1.720,189,16,19,,
T,2026-07-24 15:24:45.000,26.42277000,-80.15320833,1.80,7.702,-27.802,1.585,217,16,19,,
T,2026-07-24 15:24:46.000,26.42276167,-80.15320833,1.80,8.002,-27.802,1.457,202,16,19,,
T,2026-07-24 15:24:47.000,26.42275667,-80.15321000,1.70,8.202,-27.802,1.236,270,17,19,,
T,2026-07-24 15:24:48.000,26.42275333,-80.15321000,1.70,8.602,-27.802,1.032,55,16,19,,
T,2026-07-24 15:24:49.000,26.42274833,-80.15320833,1.70,8.902,-27.802,0.901,130,16,19,,
T,2026-07-24 15:24:50.000,26.42274167,-80.15320500,1.60,9.302,-27.802,0.748,76,17,19,,
T,2026-07-24 15:24:51.000,26.42273833,-80.15320500,1.60,9.402,-27.802,0.617,232,17,19,,
T,2026-07-24 15:24:52.000,26.42273667,-80.15320500,1.60,9.502,-27.802,0.453,319,17,19,,
T,2026-07-24 15:24:53.000,26.42273333,-80.15320833,1.60,9.702,-27.802,0.000,,16,19,,
T,2026-07-24 15:24:54.000,26.42273167,-80.15320833,1.70,9.702,-27.802,0.000,,16,19,,
T,2026-07-24 15:24:55.000,26.42272833,-80.15320667,1.60,9.702,-27.802,0.000,,16,19,,
T,2026-07-24 15:24:56.000,26.42272833,-80.15320667,1.60,9.702,-27.802,0.000,,16,19,,
T,2026-07-24 15:24:57.000,26.42272833,-80.15320667,1.60,9.702,-27.802,0.000,,16,19,,
T,2026-07-24 15:24:58.000,26.42272833,-80.15320667,1.60,9.702,-27.802,0.000,,17,19,,
T,2026-07-24 15:24:59.000,26.42272833,-80.15320667,1.60,9.702,-27.802,0.000,,17,19,,
T,2026-07-24 15:25:00.000,26.42272833,-80.15320667,1.60,9.702,-27.802,0.000,,17,19,,
T,2026-07-24 15:25:01.000,26.42271500,-80.15320500,1.60,8.002,-27.802,0.314,199,17,19,,
T,2026-07-24 15:25:02.000,26.42270000,-80.15321333,1.60,7.602,-27.802,0.519,223,17,19,,
T,2026-07-24 15:25:03.000,26.42269167,-80.15323667,1.50,7.102,-27.802,0.773,255,17,19,,
T,2026-07-24 15:25:04.000,26.42269000,-80.15327000,1.50,7.002,-27.802,1.098,268,17,19,,
T,2026-07-24 15:25:05.000,26.42269667,-80.15330833,1.70,6.702,-27.802,1.474,278,15,19,,
T,2026-07-24 15:25:06.000,26.42270667,-80.15334667,1.80,6.502,-27.802,1.876,277,15,19,,
T,2026-07-24 15:25:07.000,26.42270833,-80.15339000,1.80,6.301,-27.801,2.309,272,16,19,,
T,2026-07-24 15:25:08.000,26.42271000,-80.15344167,1.90,5.801,-27.801,2.810,268,15,19,,
T,2026-07-24 15:25:09.000,26.42270833,-80.15349333,1.90,5.501,-27.801,3.335,268,16,19,,
T,2026-07-24 15:25:10.000,26.42271167,-80.15355000,1.80,5.301,-27.801,3.850,271,16,19,,
T,2026-07-24 15:25:11.000,26.42271333,-80.15360833,1.80,4.700,-27.800,4.310,271,16,19,,
T,2026-07-24 15:25:12.000,26.42271667,-80.15367333,2.00,4.400,-27.800,4.743,273,16,19,,
T,2026-07-24 15:25:13.000,26.42272167,-80.15374167,2.20,4.400,-27.800,5.136,267,16,19,,
T,2026-07-24 15:25:14.000,26.42272000,-80.15380333,2.40,4.100,-27.800,5.478,269,16,19,,
T,2026-07-24 15:25:15.000,26.42271833,-80.15387333,2.50,3.799,-27.799,5.789,269,16,19,,
T,2026-07-24 15:25:16.000,26.42272000,-80.15394000,2.50,3.099,-27.799,6.085,269,16,19,,
T,2026-07-24 15:25:17.000,26.42271000,-80.15401500,2.20,3.099,-27.799,7.033,269,16,19,,
T,2026-07-24 15:25:18.000,26.42272167,-80.15409333,2.10,3.198,-27.798,7.176,271,16,19,,
T,2026-07-24 15:25:19.000,26.42272167,-80.15416167,1.90,2.698,-27.798,7.199,272,16,19,,
T,2026-07-24 15:25:20.000,26.42272167,-80.15423667,2.10,3.098,-27.798,7.101,274,15,19,,
T,2026-07-24 15:25:21.000,26.42271833,-80.15431500,2.10,3.798,-27.798,7.138,273,15,19,,
T,2026-07-24 15:25:22.000,26.42273000,-80.15438667,2.00,3.697,-27.797,7.159,275,15,19,,
T,2026-07-24 15:25:23.000,26.42273000,-80.15446167,2.10,3.697,-27.797,7.347,278,15,19,,
T,2026-07-24 15:25:24.000,26.42273667,-80.15453667,2.00,4.097,-27.797,7.314,276,15,19,,
T,2026-07-24 15:25:25.000,26.42274833,-80.15460833,1.90,4.396,-27.796,7.175,277,16,19,,
T,2026-07-24 15:25:26.000,26.42276000,-80.15468167,1.90,4.396,-27.796,7.422,277,16,19,,
T,2026-07-24 15:25:27.000,26.42277500,-80.15475333,1.80,4.096,-27.796,7.457,280,16,19,,
T,2026-07-24 15:25:28.000,26.42278500,-80.15482333,1.80,3.696,-27.796,7.721,280,16,19,,
T,2026-07-24 15:25:29.000,26.42279167,-80.15490000,1.70,3.495,-27.795,7.880,279,16,19,,
T,2026-07-24 15:25:30.000,26.42280000,-80.15497833,1.70,3.895,-27.795,7.607,279,16,19,,
T,2026-07-24 15:25:31.000,26.42280667,-80.15505500,1.70,3.795,-27.795,7.745,279,16,19,,
T,2026-07-24 15:25:32.000,26.42281833,-80.15513500,1.70,3.694,-27.794,7.879,282,16,19,,
T,2026-07-24 15:25:33.000,26.42283500,-80.15521333,1.70,3.594,-27.794,7.711,284,16,19,,
T,2026-07-24 15:25:34.000,26.42286333,-80.15529833,2.00,3.494,-27.794,7.812,286,16,19,,
T,2026-07-24 15:25:35.000,26.42288500,-80.15538167,2.10,3.793,-27.793,7.676,283,16,19,,
T,2026-07-24 15:25:36.000,26.42290000,-80.15546333,2.10,4.393,-27.793,7.957,281,16,19,,
T,2026-07-24 15:25:37.000,26.42291667,-80.15553667,2.10,4.593,-27.793,7.846,280,16,19,,
T,2026-07-24 15:25:38.000,26.42293500,-80.15560500,2.10,5.092,-27.792,7.435,278,16,19,,
T,2026-07-24 15:25:39.000,26.42294667,-80.15568500,1.90,5.192,-27.792,7.790,278,16,19,,
T,2026-07-24 15:25:40.000,26.42294833,-80.15576167,2.00,4.792,-27.792,7.784,277,15,19,,
T,2026-07-24 15:25:41.000,26.42295500,-80.15584167,1.90,4.991,-27.791,7.778,277,16,19,,
T,2026-07-24 15:25:42.000,26.42296000,-80.15592000,1.80,5.391,-27.791,7.661,274,16,19,,
T,2026-07-24 15:25:43.000,26.42296333,-80.15599667,1.70,5.691,-27.791,7.697,273,16,19,,
T,2026-07-24 15:25:44.000,26.42297000,-80.15607333,1.90,6.190,-27.790,7.668,271,16,19,,
T,2026-07-24 15:25:45.000,26.42297167,-80.15615167,1.80,6.290,-27.790,7.675,271,16,19,,
T,2026-07-24 15:25:46.000,26.42297667,-80.15622500,1.90,5.990,-27.790,7.666,271,16,19,,
T,2026-07-24 15:25:47.000,26.42297500,-80.15630333,1.70,6.290,-27.790,7.706,271,16,19,,
T,2026-07-24 15:25:48.000,26.42296833,-80.15638333,1.80,6.089,-27.789,7.696,268,15,19,,
T,2026-07-24 15:25:49.000,26.42296833,-80.15646167,1.70,5.589,-27.789,7.713,269,16,19,,
T,2026-07-24 15:25:50.000,26.42296000,-80.15653833,1.60,5.489,-27.789,7.720,267,16,19,,
T,2026-07-24 15:25:51.000,26.42294167,-80.15661500,1.80,5.088,-27.788,7.857,265,15,19,,
T,2026-07-24 15:25:52.000,26.42293167,-80.15669333,1.90,4.788,-27.788,7.827,264,16,19,,
T,2026-07-24 15:25:53.000,26.42292500,-80.15677333,1.90,5.188,-27.788,7.861,264,15,19,,
T,2026-07-24 15:25:54.000,26.42292500,-80.15684500,1.90,5.787,-27.787,7.828,260,16,19,,
T,2026-07-24 15:25:55.000,26.42291500,-80.15692167,1.80,6.287,-27.787,7.823,259,17,19,,
T,2026-07-24 15:25:56.000,26.42289833,-80.15700167,1.60,6.687,-27.787,7.836,258,17,19,,
T,2026-07-24 15:25:57.000,26.42288000,-80.15707667,2.00,6.986,-27.786,7.645,257,15,19,,
T,2026-07-24 15:25:58.000,26.42286167,-80.15715333,2.10,7.286,-27.786,7.736,255,16,19,,
T,2026-07-24 15:25:59.000,26.42284667,-80.15723000,1.90,7.586,-27.786,7.705,257,17,19,,
T,2026-07-24 15:26:00.000,26.42283333,-80.15730833,2.10,7.685,-27.785,7.498,259,17,19,,
T,2026-07-24 15:26:01.000,26.42281667,-80.15738167,1.90,7.385,-27.785,7.530,259,17,19,,
T,2026-07-24 15:26:02.000,26.42280500,-80.15745833,1.80,7.385,-27.785,7.761,263,17,19,,
T,2026-07-24 15:26:03.000,26.42279167,-80.15753500,1.80,7.484,-27.784,7.751,263,15,19,,
T,2026-07-24 15:26:04.000,26.42278000,-80.15761000,1.70,7.484,-27.784,7.757,260,15,19,,
T,2026-07-24 15:26:05.000,26.42277167,-80.15768333,1.60,6.984,-27.784,7.733,261,16,19,,
T,2026-07-24 15:26:06.000,26.42276167,-80.15775833,1.60,6.583,-27.783,7.771,261,15,19,,
T,2026-07-24 15:26:07.000,26.42275667,-80.15783500,1.90,5.883,-27.783,7.748,262,15,19,,
T,2026-07-24 15:26:08.000,26.42274500,-80.15791167,1.70,5.483,-27.783,7.738,263,16,19,,
T,2026-07-24 15:26:09.000,26.42273333,-80.15799333,1.90,4.982,-27.782,7.851,262,16,19,,
T,2026-07-24 15:26:10.000,26.42272833,-80.15806833,1.90,4.582,-27.782,7.832,262,16,19,,
T,2026-07-24 15:26:11.000,26.42271667,-80.15814500,2.00,4.082,-27.782,7.832,265,16,19,,
T,2026-07-24 15:26:12.000,26.42271000,-80.15822333,2.00,3.781,-27.781,7.731,266,16,19,,
T,2026-07-24 15:26:13.000,26.42270833,-80.15830167,2.00,3.981,-27.781,7.768,269,15,19,,
T,2026-07-24 15:26:14.000,26.42271000,-80.15838000,2.00,4.681,-27.781,7.850,270,16,19,,
T,2026-07-24 15:26:15.000,26.42272000,-80.15845333,2.00,4.581,-27.781,7.886,273,16,19,,
T,2026-07-24 15:26:16.000,26.42272833,-80.15853167,1.90,4.580,-27.780,8.190,274,16,19,,
T,2026-07-24 15:26:17.000,26.42273167,-80.15861333,2.00,5.080,-27.780,8.088,272,15,19,,
T,2026-07-24 15:26:18.000,26.42273000,-80.15869333,1.80,4.880,-27.780,7.871,272,16,19,,
T,2026-07-24 15:26:19.000,26.42273500,-80.15876833,1.80,4.579,-27.779,7.747,270,15,19,,
T,2026-07-24 15:26:20.000,26.42273833,-80.15884167,1.80,4.379,-27.779,7.752,271,15,19,,
T,2026-07-24 15:26:21.000,26.42273833,-80.15891667,1.70,4.179,-27.779,7.718,270,16,19,,
T,2026-07-24 15:26:22.000,26.42273333,-80.15899167,1.70,3.878,-27.778,7.142,267,16,19,,
T,2026-07-24 15:26:23.000,26.42272667,-80.15906333,1.80,3.078,-27.778,7.420,268,16,19,,
T,2026-07-24 15:26:24.000,26.42272167,-80.15914000,1.80,3.178,-27.778,7.454,265,16,19,,
T,2026-07-24 15:26:25.000,26.42271333,-80.15921667,1.70,3.577,-27.777,7.757,261,16,19,,
T,2026-07-24 15:26:26.000,26.42270000,-80.15929000,2.00,3.177,-27.777,7.736,257,15,19,,
T,2026-07-24 15:26:27.000,26.42267833,-80.15936167,1.80,2.877,-27.777,7.586,253,16,19,,
T,2026-07-24 15:26:28.000,26.42265833,-80.15943000,1.70,2.276,-27.776,7.596,245,16,19,,
T,2026-07-24 15:26:29.000,26.42262333,-80.15950167,1.90,2.376,-27.776,7.695,237,15,19,,
T,2026-07-24 15:26:30.000,26.42258000,-80.15956667,1.90,2.376,-27.776,7.536,234,15,19,,
T,2026-07-24 15:26:31.000,26.42253333,-80.15963333,1.90,2.276,-27.776,7.942,233,15,19,,
T,2026-07-24 15:26:32.000,26.42248000,-80.15968667,1.90,3.375,-27.775,7.852,222,16,19,,
T,2026-07-24 15:26:33.000,26.42242167,-80.15972667,1.90,3.975,-27.775,7.851,216,16,19,,
T,2026-07-24 15:26:34.000,26.42236167,-80.15977333,2.00,4.375,-27.775,7.738,211,16,19,,
T,2026-07-24 15:26:35.000,26.42230333,-80.15981000,2.00,4.275,-27.775,8.067,211,15,19,,
T,2026-07-24 15:26:36.000,26.42224167,-80.15984667,2.00,3.975,-27.775,7.894,215,15,19,,
T,2026-07-24 15:26:37.000,26.42217333,-80.15987500,1.90,3.874,-27.774,8.278,206,16,19,,
T,2026-07-24 15:26:38.000,26.42210167,-80.15987833,2.00,3.974,-27.774,8.372,191,16,19,,
T,2026-07-24 15:26:39.000,26.42203167,-80.15988000,2.00,4.174,-27.774,7.735,183,17,19,,
T,2026-07-24 15:26:40.000,26.42196167,-80.15987333,1.80,4.574,-27.774,7.713,177,17,19,,
T,2026-07-24 15:26:41.000,26.42189167,-80.15986500,1.70,5.174,-27.774,7.728,172,16,19,,
T,2026-07-24 15:26:42.000,26.42182000,-80.15985167,1.60,5.474,-27.774,7.761,166,17,19,,
T,2026-07-24 15:26:43.000,26.42175333,-80.15983167,1.60,5.374,-27.774,7.545,163,17,19,,
T,2026-07-24 15:26:44.000,26.42169000,-80.15981000,1.60,5.374,-27.774,7.511,161,17,19,,
T,2026-07-24 15:26:45.000,26.42162167,-80.15978167,1.60,5.374,-27.774,7.888,158,17,19,,
T,2026-07-24 15:26:46.000,26.42155333,-80.15975167,1.60,4.975,-27.775,8.751,156,16,19,,
T,2026-07-24 15:26:47.000,26.42149000,-80.15972167,1.60,4.875,-27.775,7.946,154,16,19,,
T,2026-07-24 15:26:48.000,26.42142667,-80.15968500,1.60,4.875,-27.775,7.649,153,15,19,,
T,2026-07-24 15:26:49.000,26.42136667,-80.15964833,1.60,5.175,-27.775,7.422,151,17,19,,
T,2026-07-24 15:26:50.000,26.42131000,-80.15960667,1.60,5.475,-27.775,7.704,145,17,19,,
T,2026-07-24 15:26:51.000,26.42125500,-80.15956167,1.60,5.475,-27.775,7.385,146,17,19,,
T,2026-07-24 15:26:52.000,26.42120000,-80.15952167,1.60,5.375,-27.775,7.389,146,17,19,,
T,2026-07-24 15:26:53.000,26.42114333,-80.15947500,1.60,5.775,-27.775,7.485,143,17,19,,
